name,fmin,fmax,kmean,kvar,betagauge000,betagauge001,betagauge002,betagauge003,betagauge004,betagauge005,betagauge006,betagauge007,betagauge008,betagauge009,betagauge010,betagauge011,betagauge012,betagauge013,betagauge014,betagauge015,betagauge016,betagauge017,betagauge018,betagauge019,betagauge020,betagauge021,betagauge022,betagauge023,betagauge024,betagauge025,betagauge026,betagauge027,betagauge028,betagauge029,betagauge030,betagauge031,betagauge032,betagauge033,betagauge034,betagauge035,betagauge036,betagauge037,betagauge038,betagauge039,betagauge040,betagauge041,betagauge042,betagauge043,betagauge044,betagauge045,betagauge046,betagauge047,betagauge048,betagauge049,betagauge050,betagauge051,betagauge052,betagauge053,betagauge054,betagauge055,betagauge056,betagauge057,betagauge058,betagauge059,betagauge060,betagauge061,betagauge062,betagauge063,betagauge064,betagauge065,betagauge066,betagauge067,betagauge068,betagauge069,betagauge070,betagauge071,betagauge072,betagauge073,betagauge074,betagauge075,betagauge076,betagauge077,betagauge078,betagauge079,betagauge080,betagauge081,betagauge082,betagauge083,betagauge084,betagauge085,betagauge086,betagauge087,betagauge088,betagauge089,betagauge090,betagauge091,betagauge092,betagauge093,betagauge094,betagauge095,betagauge096,betagauge097,betagauge098,betagauge099
00000059,0.869698,0.999325,0.959865,0.0025877,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000060,0.950941,0.994959,0.857286,0.024475,0.0876692,0.0905159,0.0922409,0.0934972,0.0944934,0.0953235,0.0960383,0.0966683,0.0972332,0.0977467,0.0982185,0.0986559,0.0990644,0.0994483,0.0998111,0.100155,0.100484,0.100798,0.101099,0.101389,0.10167,0.101941,0.102204,0.102459,0.102708,0.10295,0.103188,0.103419,0.103647,0.10387,0.104089,0.104304,0.104517,0.104726,0.104933,0.105137,0.105339,0.105539,0.105737,0.105934,0.106129,0.106323,0.106515,0.106707,0.106898,0.107089,0.107279,0.107469,0.107658,0.107848,0.108038,0.108228,0.108418,0.108609,0.108801,0.108994,0.109188,0.109383,0.109579,0.109778,0.109977,0.110179,0.110383,0.11059,0.110799,0.111011,0.111226,0.111445,0.111667,0.111894,0.112125,0.11236,0.112602,0.112848,0.113102,0.113362,0.11363,0.113906,0.114191,0.114487,0.114794,0.115114,0.115448,0.115799,0.116167,0.116556,0.11697,0.117412,0.117886,0.1184,0.118962,0.119583,0.12028,0.121075,0.122005,0.123131,0.124566,0.126565,0.129937,1
00000061,0.958473,0.99291,0.849186,0.00952844,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000062,0.845772,0.998062,0.965957,0.00681578,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000063,0.590106,0.999842,0.985361,0.00309407,0.132471,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132472,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132473,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132474,0.132475,1
00000064,0.926411,0.999807,0.857203,0.0116729,0.0931263,0.0935832,0.0938543,0.0940492,0.0942022,0.0943287,0.0944369,0.0945318,0.0946165,0.0946931,0.0947632,0.094828,0.0948884,0.0949449,0.0949982,0.0950486,0.0950966,0.0951424,0.0951863,0.0952284,0.095269,0.0953083,0.0953463,0.0953831,0.0954189,0.0954538,0.0954879,0.0955211,0.0955537,0.0955856,0.0956169,0.0956476,0.0956779,0.0957077,0.0957371,0.0957661,0.0957948,0.0958231,0.0958512,0.095879,0.0959066,0.095934,0.0959612,0.0959883,0.0960152,0.096042,0.0960688,0.0960955,0.0961221,0.0961487,0.0961754,0.096202,0.0962287,0.0962555,0.0962824,0.0963093,0.0963364,0.0963637,0.0963912,0.0964188,0.0964467,0.0964749,0.0965033,0.0965321,0.0965612,0.0965907,0.0966206,0.096651,0.0966819,0.0967134,0.0967455,0.0967782,0.0968117,0.0968459,0.0968811,0.0969171,0.0969543,0.0969925,0.0970321,0.097073,0.0971156,0.0971598,0.0972061,0.0972545,0.0973055,0.0973594,0.0974166,0.0974776,0.0975433,0.0976144,0.0976921,0.097778,0.0978744,0.0979844,0.0981132,0.0982691,0.0984681,0.0987455,0.0992146,1
00000065,0.339343,0.999912,0.993381,0.00166329,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000066,0.923003,0.99805,0.968881,0.00233711,0.0852132,0.0883766,0.0903004,0.0917045,0.0928196,0.0937501,0.0945522,0.0952597,0.0958947,0.0964723,0.0970034,0.0974959,0.0979562,0.098389,0.0987981,0.0991866,0.0995571,0.0999118,0.100252,0.10058,0.100897,0.101203,0.101501,0.10179,0.102071,0.102346,0.102614,0.102877,0.103134,0.103387,0.103635,0.103879,0.10412,0.104357,0.104592,0.104823,0.105052,0.105279,0.105504,0.105727,0.105948,0.106168,0.106387,0.106605,0.106822,0.107038,0.107254,0.10747,0.107685,0.107901,0.108116,0.108333,0.108549,0.108766,0.108984,0.109204,0.109424,0.109646,0.109869,0.110095,0.110322,0.110552,0.110784,0.111019,0.111257,0.111498,0.111743,0.111992,0.112245,0.112503,0.112766,0.113034,0.113309,0.11359,0.113878,0.114174,0.114479,0.114794,0.115119,0.115456,0.115806,0.11617,0.116551,0.11695,0.117369,0.117813,0.118284,0.118787,0.119328,0.119913,0.120553,0.121261,0.122054,0.12296,0.12402,0.125302,0.126936,0.129211,0.13305,1
00000067,0.147686,0.999204,0.986595,0.0031194,0.0896684,0.0910462,0.0918704,0.0924657,0.0929349,0.093324,0.0936577,0.0939509,0.094213,0.0944506,0.0946684,0.0948699,0.0950577,0.0952339,0.0954001,0.0955576,0.0957076,0.0958508,0.0959882,0.0961202,0.0962476,0.0963707,0.0964899,0.0966057,0.0967183,0.096828,0.0969351,0.0970398,0.0971424,0.0972429,0.0973416,0.0974386,0.0975341,0.0976282,0.0977211,0.0978127,0.0979033,0.097993,0.0980818,0.0981698,0.0982571,0.0983438,0.09843,0.0985158,0.0986011,0.0986862,0.098771,0.0988557,0.0989402,0.0990248,0.0991093,0.099194,0.0992788,0.0993638,0.0994492,0.0995349,0.0996211,0.0997078,0.0997951,0.0998831,0.0999718,0.100061,0.100152,0.100244,0.100336,0.10043,0.100526,0.100622,0.100721,0.100821,0.100923,0.101028,0.101135,0.101244,0.101356,0.101471,0.101589,0.101711,0.101838,0.101968,0.102104,0.102245,0.102393,0.102548,0.102711,0.102883,0.103065,0.10326,0.10347,0.103697,0.103945,0.104219,0.104527,0.104878,0.10529,0.105787,0.106422,0.107307,0.108802,1
00000068,0.2511,0.998154,0.992588,0.00273026,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000069,0.00136243,0.995845,0.99354,0.00117686,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000070,0.853052,0.993605,0.960851,0.00312087,0.0852132,0.0883766,0.0903004,0.0917045,0.0928196,0.0937501,0.0945522,0.0952597,0.0958947,0.0964723,0.0970034,0.0974959,0.0979562,0.098389,0.0987981,0.0991866,0.0995571,0.0999118,0.100252,0.10058,0.100897,0.101203,0.101501,0.10179,0.102071,0.102346,0.102614,0.102877,0.103134,0.103387,0.103635,0.103879,0.10412,0.104357,0.104592,0.104823,0.105052,0.105279,0.105504,0.105727,0.105948,0.106168,0.106387,0.106605,0.106822,0.107038,0.107254,0.10747,0.107685,0.107901,0.108116,0.108333,0.108549,0.108766,0.108984,0.109204,0.109424,0.109646,0.109869,0.110095,0.110322,0.110552,0.110784,0.111019,0.111257,0.111498,0.111743,0.111992,0.112245,0.112503,0.112766,0.113034,0.113309,0.11359,0.113878,0.114174,0.114479,0.114794,0.115119,0.115456,0.115806,0.11617,0.116551,0.11695,0.117369,0.117813,0.118284,0.118787,0.119328,0.119913,0.120553,0.121261,0.122054,0.12296,0.12402,0.125302,0.126936,0.129211,0.13305,1
00000071,0.525027,0.999739,0.984733,0.00268306,0.0876692,0.0905159,0.0922409,0.0934972,0.0944934,0.0953235,0.0960383,0.0966683,0.0972332,0.0977467,0.0982185,0.0986559,0.0990644,0.0994483,0.0998111,0.100155,0.100484,0.100798,0.101099,0.101389,0.10167,0.101941,0.102204,0.102459,0.102708,0.10295,0.103188,0.103419,0.103647,0.10387,0.104089,0.104304,0.104517,0.104726,0.104933,0.105137,0.105339,0.105539,0.105737,0.105934,0.106129,0.106323,0.106515,0.106707,0.106898,0.107089,0.107279,0.107469,0.107658,0.107848,0.108038,0.108228,0.108418,0.108609,0.108801,0.108994,0.109188,0.109383,0.109579,0.109778,0.109977,0.110179,0.110383,0.11059,0.110799,0.111011,0.111226,0.111445,0.111667,0.111894,0.112125,0.11236,0.112602,0.112848,0.113102,0.113362,0.11363,0.113906,0.114191,0.114487,0.114794,0.115114,0.115448,0.115799,0.116167,0.116556,0.11697,0.117412,0.117886,0.1184,0.118962,0.119583,0.12028,0.121075,0.122005,0.123131,0.124566,0.126565,0.129937,1
00000072,0.937034,0.996774,0.939893,0.00667929,0.134595,0.134595,0.134595,0.134595,0.134595,0.134595,0.134595,0.134595,0.134595,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134596,0.134597,0.134597,0.134597,0.134597,0.134597,0.134597,0.134597,1
00000073,0.000130782,0.999403,0.991527,0.00297407,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000074,0.899511,0.996941,0.942445,0.00463383,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000075,0.0031427,0.998217,0.997194,0.00105792,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000076,0.000867485,0.997791,0.99119,0.00264524,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000077,0.152019,0.999672,0.989089,0.00254968,0.0895822,0.0913598,0.0924268,0.0931992,0.0938089,0.0943152,0.0947499,0.095132,0.095474,0.0957842,0.0960687,0.0963321,0.0965777,0.0968082,0.0970258,0.0972321,0.0974285,0.0976163,0.0977963,0.0979695,0.0981365,0.098298,0.0984545,0.0986065,0.0987544,0.0988985,0.0990392,0.0991768,0.0993116,0.0994438,0.0995735,0.0997012,0.0998268,0.0999506,0.100073,0.100193,0.100313,0.100431,0.100548,0.100663,0.100778,0.100893,0.101006,0.101119,0.101232,0.101344,0.101456,0.101567,0.101679,0.10179,0.101902,0.102013,0.102125,0.102237,0.10235,0.102463,0.102577,0.102691,0.102806,0.102923,0.10304,0.103158,0.103277,0.103398,0.103521,0.103645,0.103771,0.103899,0.104029,0.104161,0.104296,0.104434,0.104575,0.104719,0.104867,0.10502,0.105176,0.105337,0.105504,0.105677,0.105856,0.106043,0.106238,0.106443,0.106658,0.106885,0.107127,0.107384,0.107661,0.107961,0.108289,0.108652,0.109059,0.109523,0.110067,0.110724,0.111563,0.112732,0.114707,1
00000078,0.554461,0.99966,0.982069,0.00217845,0.0876692,0.0905159,0.0922409,0.0934972,0.0944934,0.0953235,0.0960383,0.0966683,0.0972332,0.0977467,0.0982185,0.0986559,0.0990644,0.0994483,0.0998111,0.100155,0.100484,0.100798,0.101099,0.101389,0.10167,0.101941,0.102204,0.102459,0.102708,0.10295,0.103188,0.103419,0.103647,0.10387,0.104089,0.104304,0.104517,0.104726,0.104933,0.105137,0.105339,0.105539,0.105737,0.105934,0.106129,0.106323,0.106515,0.106707,0.106898,0.107089,0.107279,0.107469,0.107658,0.107848,0.108038,0.108228,0.108418,0.108609,0.108801,0.108994,0.109188,0.109383,0.109579,0.109778,0.109977,0.110179,0.110383,0.11059,0.110799,0.111011,0.111226,0.111445,0.111667,0.111894,0.112125,0.11236,0.112602,0.112848,0.113102,0.113362,0.11363,0.113906,0.114191,0.114487,0.114794,0.115114,0.115448,0.115799,0.116167,0.116556,0.11697,0.117412,0.117886,0.1184,0.118962,0.119583,0.12028,0.121075,0.122005,0.123131,0.124566,0.126565,0.129937,1
00000079,0.422986,0.999767,0.974729,0.00489876,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000080,0.0169623,0.99991,0.986875,0.00423625,0.0896329,0.0910157,0.0918429,0.0924404,0.0929113,0.0933019,0.0936369,0.0939311,0.0941942,0.0944327,0.0946513,0.0948536,0.0950421,0.095219,0.0953858,0.0955439,0.0956945,0.0958383,0.0959761,0.0961087,0.0962365,0.0963601,0.0964798,0.096596,0.096709,0.0968192,0.0969267,0.0970318,0.0971348,0.0972357,0.0973348,0.0974322,0.0975281,0.0976225,0.0977157,0.0978077,0.0978987,0.0979887,0.0980778,0.0981662,0.0982539,0.0983409,0.0984275,0.0985135,0.0985992,0.0986846,0.0987698,0.0988548,0.0989396,0.0990245,0.0991094,0.0991944,0.0992795,0.0993649,0.0994506,0.0995367,0.0996232,0.0997102,0.0997979,0.0998862,0.0999753,0.100065,0.100156,0.100248,0.100341,0.100435,0.100531,0.100628,0.100727,0.100828,0.100931,0.101035,0.101143,0.101252,0.101365,0.10148,0.101599,0.101722,0.101848,0.10198,0.102116,0.102258,0.102406,0.102561,0.102725,0.102897,0.103081,0.103277,0.103487,0.103715,0.103964,0.10424,0.104548,0.104901,0.105314,0.105814,0.106451,0.107339,0.108841,1
00000081,0.92887,0.994605,0.95474,0.00934868,0.0931582,0.0936104,0.0938787,0.0940715,0.0942229,0.0943481,0.0944552,0.094549,0.0946328,0.0947086,0.094778,0.0948422,0.0949018,0.0949578,0.0950105,0.0950604,0.0951079,0.0951532,0.0951966,0.0952383,0.0952785,0.0953173,0.0953549,0.0953913,0.0954268,0.0954613,0.095495,0.0955279,0.0955601,0.0955917,0.0956226,0.0956531,0.095683,0.0957125,0.0957416,0.0957703,0.0957986,0.0958267,0.0958544,0.095882,0.0959093,0.0959364,0.0959633,0.0959901,0.0960167,0.0960432,0.0960697,0.0960961,0.0961225,0.0961488,0.0961752,0.0962015,0.096228,0.0962544,0.096281,0.0963077,0.0963345,0.0963615,0.0963886,0.096416,0.0964436,0.0964714,0.0964996,0.096528,0.0965568,0.096586,0.0966157,0.0966457,0.0966763,0.0967074,0.0967392,0.0967716,0.0968047,0.0968386,0.0968733,0.096909,0.0969457,0.0969836,0.0970227,0.0970632,0.0971053,0.0971491,0.0971948,0.0972428,0.0972932,0.0973465,0.0974031,0.0974635,0.0975284,0.0975988,0.0976757,0.0977607,0.097856,0.0979649,0.0980923,0.0982465,0.0984433,0.0987178,0.0991819,1
